Customer ID,TotalSpent,TotalOrders
16618,2647.59,96
16619,1938.33,116
16620,1758.93,94
16621,813.48,29
16622,225.4,12
16623,1015.24,51
16624,810.5699999999999,48
16625,1654.03,99
16626,4413.1,179
16627,322.8,20
16628,2318.1,125
16629,408.63,60
16630,106.80000000000001,4
16631,1892.52,80
16632,406.4,27
16633,2883.1,152
16634,1649.81,83
16635,473.0,25
16636,3802.04,73
16637,1154.47,69
16638,2380.13,138
16639,1747.98,81
16640,179.4,13
16641,554.5,36
16642,1077.45,54
16643,923.11,55
16644,833.78,62
16645,160.39,14
16646,678.8,29
16647,541.9,33
16648,672.8,37
16649,306.58000000000004,20
16650,1916.11,98
16651,136.2,6
16652,17550.39,275
16653,1212.66,69
16654,1484.07,74
16655,6423.26,590
16656,16833.170000000002,141
16657,874.43,192
16658,690.83,64
16659,39.12,2
16660,1879.55,24
16661,932.76,62
16662,151.05,28
16663,165.0,1
16664,109.2,8
16665,135.39999999999998,9
16666,217.71,48
16667,567.1800000000001,52
16668,862.42,53
16669,1348.88,156
16670,8030.150000000001,485
16671,1692.27,6
16672,8134.9400000000005,114
16673,171.13,19
16674,304.24,93
16675,608.86,23
16676,2361.9,133
16677,880.62,47
16678,3109.99,163
16679,663.31,18
16680,821.45,29
16681,1921.84,49
16682,1028.0,30
16683,320.25,18
16684,147142.77,718
16685,324.24,62
16686,4881.07,1028
16687,157.63,8
16688,1260.86,62
16689,422.59999999999997,13
16690,353.03,19
16691,178.83,11
16692,1914.6999999999998,5
16693,1179.48,168
16694,98.30000000000001,3
16695,191.9,35
16696,657.9000000000001,10
16697,112.75,21
16698,1998.0,5
16699,994.6,62
16700,8830.77,515
16701,9916.73,275
16702,1110.83,91
16704,664.16,54
16705,43515.051,691
16706,531.35,123
16707,533.41,65
16708,656.63,27
16709,9056.01,302
16710,5921.35,909
16711,2868.48,33
16712,4232.87,521
16713,14115.56,1266
16714,1497.33,110
16715,625.52,28
16716,2149.6800000000003,8
16717,6663.68,350
16718,3006.08,177
16719,3513.62,392
16720,758.74,140
16721,292.47,37
16722,8189.56,378
16723,1231.36,124
16724,147.35,17
16725,1688.26,348
16726,2063.88,262
16727,1377.77,205
16728,1048.28,263
16729,7205.33,656
16730,743.11,82
16731,170.3,42
16732,4387.64,221
16733,259.68,12
16734,646.76,52
16735,6217.41,294
16736,2956.56,143
16737,835.1999999999999,2
16738,3.75,1
16739,786.43,38
16740,226.91,32
16741,173.06,11
16742,2799.87,104
16743,4212.15,371
16744,1291.91,236
16745,7180.7,355
16746,18046.75,983
16747,836.06,42
16748,3637.33,165
16749,4157.88,72
16750,623.93,95
16751,1764.72,25
16752,207.5,9
16753,223.92000000000002,34
16754,65500.07,140
16755,2864.68,319
16756,1312.3700000000001,79
16757,270.48,15
16758,369.34000000000003,22
16759,789.79,42
16760,228.0,17
16761,316.62,13
16762,1207.24,63
16763,964.6999999999999,44
16764,2790.9500000000003,700
16765,454.75,52
16766,1145.6,34
16767,8056.76,321
16768,1698.57,161
16769,1117.05,97
16770,1778.93,339
16771,3949.6,408
16772,3698.0499999999997,68
16773,421.24,65
16774,1567.48,131
16775,2820.84,259
16776,592.51,126
16777,1292.18,142
16778,245.94,16
16779,32809.03,1040
16780,596.4,96
16781,623.0,39
16782,9636.12,1683
16783,391.95,25
16784,892.33,158
16785,533.78,35
16786,51.839999999999996,1
16787,1017.53,112
16788,1928.93,478
16789,80.8,5
16790,1545.6200000000001,93
16791,3957.63,681
16792,623.46,102
16793,243.84,16
16794,2052.7,502
16795,2062.41,336
16796,305.62,18
16797,1802.02,398
16798,841.16,169
16799,452.78000000000003,92
16800,1162.65,156
16801,1594.23,75
16802,582.61,53
16803,332.3,24
16804,536.99,60
16805,1091.34,249
16806,762.16,93
16807,2123.88,142
16808,288.42,23
16809,1727.43,259
16810,842.0400000000001,34
16811,547.07,28
16812,2392.0,115
16813,1652.18,426
16814,11924.85,767
16815,406.02,73
16816,417.06,28
16817,2560.7,141
16818,3349.57,188
16819,182.59,17
16820,497.61,26
16821,113.35,7
16822,181.39,11
16823,2243.09,173
16824,686.24,39
16825,1826.89,64
16826,341.7,22
16827,392.13,12
16828,128.5,8
16829,513.32,27
16830,1207.5,75
16831,91.8,6
16832,417.61,21
16833,2409.04,92
16834,898.96,48
16835,1456.66,82
16836,782.37,42
16837,3170.98,165
16838,1159.61,59
16839,21758.25,350
16840,139.85,9
16841,4006.06,219
16842,1264.19,63
16843,19571.43,596
16844,614.34,32
16845,253.88,20
16846,842.41,47
16847,614.89,37
16848,1411.62,85
16849,124.57,8
16850,332.41,19
16851,342.45,20
16852,144.91000000000003,9
16854,1408.96,75
16855,328.4,19
16856,358.49,19
16857,352.8,11
16858,4292.59,126
16859,1932.41,110
16860,1610.62,43
16861,946.59,49
16862,662.33,35
16863,834.27,47
16864,409.25,17
16865,130.95,16
16866,207.73999999999998,11
16867,76.74000000000001,6
16868,384.56,50
16869,817.12,127
16870,450.15999999999997,28
16871,2812.34,137
16872,1213.13,18
16873,14617.39,512
16874,209.89000000000001,31
16875,4234.53,230
16876,136.01,32
16877,846.62,156
16878,13.3,3
16880,1813.21,183
16881,432.0,1
16882,705.12,39
16883,2246.06,267
16884,1070.97,74
16885,684.6,136
16886,134.0,8
16887,658.17,101
16888,434.2,52
16889,2526.65,217
16890,285.41,19
16891,1727.94,418
16892,754.75,137
16893,249.89000000000001,87
16894,1306.96,187
16895,1102.9,163
16896,103.95,18
16897,289.78,37
16898,885.21,251
16899,1695.77,173
16900,887.11,79
16901,204.26,23
16902,1706.88,44
16903,1041.75,182
16904,4675.36,897
16905,4706.77,320
16906,1410.92,213
16907,1470.89,209
16908,252.59,20
16909,379.14,18
16910,1508.96,545
16911,255.25,35
16912,4460.51,172
16913,423.90999999999997,18
16914,183.76,30
16915,1543.18,74
16916,902.02,205
16917,1851.88,50
16918,3206.54,454
16919,4909.66,614
16920,355.45,23
16921,409.21,88
16922,611.08,122
16923,13157.130000000001,1083
16924,829.89,81
16925,125.65,18
16926,1169.6100000000001,96
16927,543.05,6
16928,3897.5299999999997,319
16929,1295.39,77
16930,378.89,53
16931,5032.22,948
16932,412.55,133
16933,3099.3,282
16934,2083.14,141
16935,530.86,69
16936,548.29,139
16937,196.25,49
16938,6995.360000000001,824
16939,433.85,41
16940,6427.66,629
16941,33.0,2
16942,1904.99,277
16943,1299.49,35
16944,101.36,7
16945,8548.16,474
16946,1222.04,75
16947,955.21,53
16948,868.77,43
16949,1286.27,60
16950,3541.77,144
16951,1277.75,86
16952,795.83,87
16953,20.8,1
16954,6081.88,206
16955,1120.31,50
16956,308.74,16
16957,416.64,16
16958,778.49,70
16959,117.35000000000001,7
16960,1990.88,449
16961,794.56,52
16962,251.04,15
16963,110.55000000000001,7
16964,207.85,6
16965,201.19,26
16966,2154.97,28
16967,319.02,21
16968,439.43,31
16969,650.41,42
16970,71.4,2
16971,357.21,41
16972,749.0,82
16973,127.0,6
16974,365.5,8
16975,926.12,45
16976,251.51999999999998,2
16977,496.0,28
16978,768.88,67
16979,2859.74,129
16980,1422.8300000000002,106
16982,384.06,22
16983,3490.5299999999997,231
16984,10350.53,1072
16985,10923.16,243
16986,4888.75,174
16987,2521.4,261
16988,382.67,20
16989,1133.25,12
16990,344.0,2
16991,1041.21,74
16992,5476.5,285
16993,1950.9499999999998,28
16996,2123.61,75
16997,702.0,12
16998,402.0,6
16999,484.82,23
17000,406.3,30
17001,6640.8,275
17002,2571.55,84
17003,828.21,111
17004,2324.36,69
17005,622.36,18
17006,1635.27,129
17007,1120.1,67
17008,81.36,1
17009,242.06,11
17010,195.36,11
17011,671.7,28
17012,360.61,36
17014,583.4300000000001,72
17015,1838.6100000000001,214
17016,552.4,41
17017,12576.99,378
17018,2287.7,37
17019,3602.29,643
17020,935.62,69
17021,1182.22,48
17022,260.0,16
17023,800.18,49
17024,95.85,3
17025,1349.67,37
17026,175.82999999999998,5
17027,1310.63,178
17028,1593.83,95
17029,2137.3,29
17030,146.87,11
17031,2773.85,50
17032,2984.32,237
17033,1332.79,40
17034,1276.42,58
17035,613.59,33
17036,176.9,12
17037,1267.32,75
17038,743.17,63
17039,1954.99,44
17040,463.25,16
17041,1655.2,126
17042,1036.58,97
17043,2593.65,199
17044,11962.3,149
17045,827.6800000000001,53
17046,1906.07,85
17047,2289.23,142
17048,2071.68,101
17049,9942.53,558
17050,4648.59,349
17051,706.49,155
17052,399.09,83
17053,498.48,13
17054,1356.33,83
17055,232.85,26
17056,128.60000000000002,8
17057,294.74,50
17058,1179.89,62
17059,4864.57,721
17060,234.24,5
17061,5232.2300000000005,99
17062,889.75,121
17063,3638.53,205
17064,855.45,61
17065,194.7,12
17066,228.34,18
17067,454.54,13
17068,8987.68,996
17069,5517.2300000000005,284
17070,437.42,103
17071,3793.71,211
17072,273.35,21
17073,1446.09,174
17074,203.05,4
17075,2236.63,199
17076,1242.75,50
17077,306.0,1
17078,378.2,28
17079,118.80000000000001,2
17080,957.53,33
17081,949.39,207
17082,4732.03,170
17083,4049.79,115
17084,5001.21,281
17085,7847.67,987
17086,2050.08,96
17087,221.53,12
17088,1991.01,115
17089,128.45,4
17090,3080.1800000000003,90
17091,7495.75,455
17092,5511.41,392
17093,235.88,13
17094,402.20000000000005,18
17095,2572.25,137
17096,3697.93,205
17097,1143.36,267
17098,591.0699999999999,18
17099,582.17,40
17100,971.74,65
17101,2507.05,73
17102,25.5,1
17103,424.3,32
17104,474.03,19
17105,665.78,90
17106,481.58,51
17107,16052.72,670
17108,174.95,9
17109,1291.71,139
17110,499.9,49
17111,459.58,48
17112,197.57,47
17113,2305.59,158
17114,801.12,123
17115,2761.4900000000002,120
17116,389.78,47
17117,116.19999999999999,9
17118,157.02,10
17119,606.91,35
17120,307.46,18
17121,314.74,12
17122,570.5,30
17123,977.17,43
17124,294.24,31
17125,230.5,35
17126,2016.43,445
17127,1155.0300000000002,37
17128,157.09,14
17129,31.85,2
17131,2463.17,134
17132,1220.9099999999999,71
17133,14622.33,56
17134,625.3,36
17135,1722.18,143
17136,231.68,14
17137,1099.81,167
17138,4417.27,256
17139,19566.76,808
17140,454.12,18
17141,727.58,162
17142,1275.25,89
17143,880.97,112
17144,984.57,48
17145,3120.91,180
17146,5852.64,301
17147,3199.95,136
17148,124.88,9
17149,143.10000000000002,6
17150,1357.95,92
17151,231.90000000000003,4
17152,2016.5,16
17153,213.78,14
17154,329.34,23
17155,892.46,73
17156,591.87,39
17157,5151.9,141
17158,1980.0,113
17159,2099.59,130
17160,10209.16,651
17161,856.01,52
17162,1715.46,104
17163,699.78,30
17164,2467.35,144
17165,1794.32,100
17166,206.34,12
17167,867.11,79
17168,400.2,21
17169,1156.73,75
17170,178.68,10
17171,384.59,25
17172,956.5699999999999,39
17173,3766.6,86
17174,59.9,4
17175,1443.69,63
17176,902.3199999999999,42
17177,119.5,29
17178,432.96,31
17179,1507.26,158
17180,2236.77,400
17181,309.85,28
17182,321.3,6
17183,3347.31,73
17184,198.41000000000003,14
17185,229.46,44
17186,144.0,2
17187,467.71,23
17188,4592.93,172
17189,953.63,120
17190,1726.57,190
17191,4310.34,497
17192,75.28,20
17193,2310.04,44
17194,812.5,61
17195,562.98,31
17196,327.75,93
17197,1013.01,29
17198,692.22,96
17199,135.04000000000002,8
17200,356.71,25
17201,1143.1,171
17202,160.65,8
17203,5564.09,261
17204,5504.6900000000005,177
17205,999.35,35
17206,204.24,7
17207,292.62,60
17208,111.15,23
17209,595.7,38
17210,251.72,53
17211,3773.35,344
17212,794.41,29
17213,4869.400000000001,266
17214,1059.1200000000001,101
17215,186.15,11
17216,63.6,13
17217,210.1,27
17218,3891.39,471
17219,259.13,50
17220,4457.31,672
17221,976.62,124
17222,1579.51,112
17223,558.04,69
17224,100.86,8
17225,131.15,5
17226,895.47,59
17227,1878.93,114
17228,2820.03,327
17229,318.76,47
17230,9388.49,217
17231,7064.8,1201
17232,417.77,35
17233,560.86,58
17234,149.89000000000001,14
17235,1562.98,89
17236,1929.26,158
17237,994.13,79
17238,7331.67,1139
17239,1189.45,32
17240,130.6,7
17241,2736.64,170
17242,2889.28,84
17243,20203.58,1073
17244,1826.04,120
17245,371.63,25
17246,38.92,6
17247,280.09000000000003,54
17248,500.54,104
17249,68.03,27
17250,381.97,56
17251,798.98,78
17252,348.91,86
17253,178.26,18
17254,469.48,147
17255,781.7,182
17256,498.93,31
17257,189.78,14
17258,417.3,55
17259,1452.39,230
17260,120.95,6
17261,221.59,43
17262,2488.76,19
17263,63.440000000000005,23
17264,268.28,74
17265,550.01,122
17266,501.71999999999997,119
17267,317.2,37
17268,1733.8899999999999,30
17269,491.81,125
17270,601.4499999999999,48
17271,204.3,48
17272,2148.63,114
17273,141.12,12
17274,573.22,77
17275,114.1,23
17276,502.49,53
17277,1065.3500000000001,69
17278,271.24,17
17279,187.82999999999998,9
17280,118.85999999999999,6
17281,797.8499999999999,6
17282,2308.54,204
17283,188.46,15
17284,2788.06,373
17285,407.94,44
17286,389.18,90
17287,3826.86,463
17288,2468.43,288
17289,2041.8,266
17290,1487.96,196
17291,550.8000000000001,1
17292,271.75,15
17293,3750.63,241
17294,467.78999999999996,17
17295,547.0,68
17296,338.13,33
17297,128.18,49
17298,954.26,69
17299,993.23,113
17300,393.64,44
17301,294.39,113
17302,1135.63,79
17303,250.04,53
17304,111.5,5
17305,2135.46,9
17306,9782.35,72
17307,3999.8900000000003,48
17308,4511.76,7
17309,320.39,36
17310,1025.1,2
17311,3566.56,127
17312,644.3,14
17313,2328.84,24
17314,4904.43,256
17315,9599.58,747
17316,124.45,35
17317,2600.34,9
17318,157.32999999999998,17
17319,29.1,3
17320,2444.85,152
17321,1665.21,271
17322,922.59,177
17323,1551.04,331
17324,2171.07,145
17325,609.5699999999999,39
17326,312.35,86
17327,152.35,4
17328,104.7,6
17329,998.53,104
17330,423.8,8
17331,175.2,1
17332,838.27,95
17333,494.25,28
17334,635.15,31
17335,497.04,36
17336,81.12,1
17337,1981.06,521
17338,11889.33,1305
17339,302.36,10
17340,19617.95,678
17341,1272.21,219
17342,1227.54,35
17343,1259.94,80
17344,457.36,67
17345,1586.6299999999999,209
17346,4998.61,923
17347,228.96,1
17348,2442.29,443
17349,772.41,85
17350,1893.701,143
17351,1988.23,69
17352,36.25,5
17353,3242.0,14
17354,3133.96,101
17355,273.31,33
17356,946.47,86
17357,384.39,44
17358,861.01,146
17359,284.46,38
17360,1200.51,229
17361,871.79,57
17362,1024.04,144
17363,920.46,35
17364,11972.92,904
17365,8184.49,794
17366,1077.24,131
17367,167.55,33
17368,2758.29,226
17369,979.1999999999999,1
17370,446.18,33
17371,655.37,144
17372,4347.31,648
17373,1167.5,91
17374,727.11,42
17375,660.55,86
17376,453.64,55
17377,17644.27,1712
17378,10.95,1
17379,389.71999999999997,78
17380,645.0,10
17381,36398.65,163
17382,902.28,18
17383,304.09,51
17384,507.55,20
17385,256.11,45
17386,2812.77,38
17387,746.81,76
17388,2675.37,55
17389,57215.33,429
17390,149.3,12
17391,508.8,3
17392,585.92,70
17393,381.15,48
17394,203.86999999999998,4
17395,97.5,3
17396,8409.6,47
17397,1198.28,134
17398,653.38,38
17400,4623.28,469
17401,114.85,12
17402,4635.5599999999995,178
17403,382.87,45
17404,47781.12,292
17405,1031.41,82
17406,4186.95,238
17407,552.9,23
17408,316.09000000000003,8
17409,7793.51,104
17410,1214.72,64
17411,1425.38,75
17412,4220.22,228
17413,560.14,10
17414,2249.52,21
17415,507.84,14
17416,17298.45,597
17417,164.18,16
17418,670.0600000000001,42
17419,6126.25,299
17420,953.58,50
17421,1059.41,58
17422,3594.76,205
17423,1118.95,43
17425,759.17,43
17426,8077.77,427
17427,100.8,2
17428,31466.760000000002,720
17429,1357.46,95
17430,622.57,37
17431,403.3,43
17432,1728.99,274
17433,569.96,93
17434,2373.82,134
17435,331.35,15
17436,534.06,17
17437,369.68,52
17438,1422.77,71
17439,325.74,8
17440,323.58,6
17441,293.35,21
17442,4620.3,283
17443,534.24,1
17444,2940.04,135
17446,120.9,9
17447,541.53,36
17448,14523.67,1115
17449,4868.15,584
17450,244784.25,420
17451,1721.4,100
17453,486.71999999999997,19
17454,1547.94,126
17455,131.7,8
17456,975.5600000000001,60
17457,5984.8099999999995,64
17458,529.58,86
17459,657.3,111
17460,2157.9700000000003,137
17461,735.82,106
17462,675.69,27
17463,2535.26,316
17464,907.14,39
17465,2542.79,142
17466,763.28,41
17467,102.6,4
17468,194.8,8
17469,5051.25,267
17470,2626.47,155
17471,321.65000000000003,19
17472,922.35,223
17473,607.0,34
17474,1047.0,6
17475,194.37,14
17476,489.86,31
17477,1144.3,44
17478,1272.8,40
17479,389.26000000000005,18
17480,882.23,53
17481,1255.59,82
17482,775.64,53
17483,591.73,28
17484,209.57,14
17486,396.87,24
17487,160.55,8
17488,336.5,18
17489,376.64,29
17490,2750.5,116
17491,5653.67,177
17492,1122.42,39
17493,100.91000000000001,8
17494,54.699999999999996,3
17495,806.72,48
17496,1412.89,72
17497,287.25,7
17498,272.22,17
17499,1341.39,71
17500,1138.0,5
17501,288.6,18
17502,689.1,28
17503,558.96,38
17504,9490.17,342
17505,2435.48,102
17506,302.2,14
17507,605.58,88
17508,4579.23,231
17509,6083.64,364
17510,514.56,35
17511,172132.87,1868
17512,5467.820000000001,197
17513,1158.8,18
17514,522.0,83
17515,1602.51,179
17516,947.5,191
17517,153.94,11
17518,329.42,77
17519,4774.17,204
17520,546.81,30
17521,1278.06,78
17522,1070.71,73
17523,652.74,33
17524,539.14,43
17525,1161.9,26
17526,3939.24,92
17527,939.37,47
17528,3628.5,253
17529,1240.25,82
17530,2791.69,477
17531,1266.82,58
17532,65.34,4
17533,34.8,1
17534,1668.83,92
17535,164.4,13
17536,364.83,16
17537,887.67,74
17538,98.42,9
17539,1176.84,144
17540,1590.6000000000001,64
17541,119.86,31
17542,340.85,64
17543,120.05,13
17544,944.82,88
17545,1409.8600000000001,260
17547,727.85,31
17548,731.26,34
17549,148.86,6
17550,2506.64,321
17551,290.34,39
17552,2786.77,143
17553,3757.6,6
17554,1952.45,88
17555,1045.74,264
17556,300.67,14
17557,575.46,35
17558,259.17,28
17559,167.62,12
17560,1895.8,55
17561,703.02,191
17562,1122.38,63
17563,392.38,29
17564,454.01,49
17565,131.83,30
17566,869.77,142
17567,4838.08,196
17568,374.45,62
17569,344.14,29
17570,100.0,1
17571,1630.91,325
17572,652.21,32
17573,380.6,25
17574,185.65,8
17575,171.7,5
17576,8711.95,889
17577,348.75,21
17578,1047.33,65
17579,753.28,94
17580,541.02,94
17581,17951.17,811
17582,1446.95,122
17583,135.95,7
17584,5309.42,124
17585,2064.71,384
17586,167.4,8
17587,176.71,42
17588,2939.55,71
17589,13837.94,1302
17590,1468.02,196
17591,2339.32,176
17592,148.3,13
17593,8092.32,408
17594,2497.88,104
17595,386.69,82
17596,4491.46,486
17597,3484.09,128
17598,409.98,10
17599,52.05,3
17600,161.67000000000002,13
17601,413.08,72
17602,7354.43,909
17603,1788.38,106
17604,942.38,208
17605,160.75,13
17606,87.30000000000001,6
17607,333.81,22
17608,488.06,159
17609,1887.8999999999999,385
17610,1511.94,154
17611,8337.53,1112
17612,5394.86,340
17613,4544.55,306
17614,386.32,98
17615,721.8,56
17616,734.4,4
17617,385.19,18
17618,4001.64,357
17619,214.37,74
17620,81.44,4
17621,3175.12,66
17622,1130.21,38
17623,2365.77,194
17624,1568.63,97
17625,5978.9,683
17626,254.0,18
17627,296.36,10
17628,75.75,5
17629,2455.52,156
17630,503.59999999999997,26
17631,998.49,69
17633,2057.39,101
17634,2358.59,296
17635,1265.58,74
17636,285.56,20
17637,547.0600000000001,35
17638,842.4,3
17639,615.17,79
17640,3168.94,66
17642,1824.49,108
17643,439.7,31
17644,6028.6,327
17646,3898.79,196
17647,331.65999999999997,12
17648,2216.37,125
17649,1578.89,98
17650,166.08,8
17651,5703.52,332
17652,4867.72,259
17653,1207.56,44
17654,117.55,22
17655,2976.38,111
17656,1674.69,82
17657,126.0,7
17658,595.42,19
17659,3586.9900000000002,192
17660,342.22,82
17662,412.92,15
17663,5175.83,238
17664,1166.23,80
17665,563.1,19
17666,2047.8,44
17667,3950.7,230
17668,347.75,15
17669,6142.35,144
17670,205.7,11
17671,2009.16,75
17672,5778.63,206
17673,4173.88,507
17674,551.04,27
17675,37642.48,1116
17676,2448.64,148
17677,35058.46,685
17678,599.76,28
17679,3577.61,81
17680,497.45,20
17681,731.2,14
17682,4065.28,220
17683,819.01,46
17684,239.41,15
17685,5454.95,198
17686,8296.81,429
17687,432.68,26
17688,304.2,19
17689,317.08,22
17690,6963.8,360
17691,637.5500000000001,43
17692,2975.8,162
17693,200.47,16
17694,1695.97,81
17695,1746.04,61
17696,7679.59,365
17697,338.95,19
17698,154.95,8
17699,442.0,19
17700,6679.97,360
17701,417.95,24
17702,3144.04,153
17703,1094.84,78
17704,885.19,31
17705,2083.9,120
17706,20272.15,737
17707,609.3000000000001,24
17708,884.1800000000001,73
17709,671.01,40
17710,293.5,20
17711,385.1,23
17712,522.91,29
17713,1198.09,76
17714,1410.18,81
17715,489.59999999999997,2
17716,15956.97,601
17717,376.92,26
17718,439.18,23
17719,5396.04,274
17720,2666.91,132
17721,307.21000000000004,11
17722,3520.2200000000003,174
17723,3378.4000000000005,12
17724,1033.0,40
17725,3439.08,192
17726,1092.06,64
17727,1060.25,66
17728,4238.76,244
17729,438.65000000000003,23
17730,7773.8,314
17731,1708.99,99
17732,2166.42,122
17733,692.19,35
17734,1442.32,86
17735,16790.33,874
17736,377.44,25
17737,168.24,10
17738,4183.56,230
17739,7730.59,149
17740,426.9,9
17741,101.1,6
17742,2098.48,85
17743,229.2,3
17744,2649.14,151
17745,600.34,28
17746,904.1800000000001,36
17747,71.4,1
17748,358.15,17
17749,1026.18,57
17750,1710.45,184
17751,157.85999999999999,32
17752,80.64,1
17753,382.06,69
17754,4451.22,223
17756,728.75,84
17757,9074.05,1257
17758,4964.03,528
17759,1261.88,133
17760,746.39,67
17761,712.78,19
17762,129.75,17
17763,86.15,14
17764,1513.57,149
17765,524.0,81
17766,299.61,22
17767,413.05,39
17768,3292.73,182
17769,7053.38,583
17770,1143.27,38
17771,387.41,69
17772,360.75,96
17773,575.37,55
17774,3273.83,397
17775,56.4,3
17776,330.56,80
17777,647.56,190
17778,197.70000000000002,10
17779,650.32,81
17780,346.56,79
17781,188.02,12
17782,679.02,29
17783,376.96,91
17784,112.86,23
17785,403.38,51
17786,266.85,68
17787,1817.54,128
17788,1117.9,5
17789,397.15,29
17790,2779.41,302
17791,106.1,10
17792,368.35,52
17793,300.34,52
17794,147.3,7
17795,342.83,45
17796,1236.39,203
17797,1971.87,271
17798,178.07,45
17799,6246.93,904
17800,1187.21,103
17801,770.03,81
17802,4946.22,524
17803,184.66,27
17804,383.78000000000003,91
17805,927.03,11
17806,546.04,43
17807,437.87,89
17808,262.64,33
17809,10085.89,97
17810,373.16,55
17811,9519.8,1152
17812,911.99,189
17813,1698.07,348
17814,1609.37,143
17815,591.96,13
17816,96.11,45
17817,788.15,134
17818,124.78,42
17819,6021.05,89
17820,180.60999999999999,41
17821,334.62,6
17822,2162.93,169
17823,449.25,100
17824,298.4,13
17825,701.96,27
17826,133.34,33
17827,2376.17,281
17828,1820.09,67
17829,4756.74,171
17830,398.7,23
17831,35.400000000000006,2
17832,155.37,61
17833,338.46000000000004,31
17834,689.6700000000001,58
17835,342.24,59
17836,110.21000000000001,24
17837,1541.23,162
17838,5604.64,254
17839,318.15,52
17840,175.9,50
17841,68545.25,12435
17842,430.69,18
17843,320.4,62
17844,51.559999999999995,5
17845,596.09,47
17846,2033.1,1
17847,129.69,9
17848,3559.11,165
17849,1063.76,50
17850,51208.87,2499
17851,1552.35,232
17852,657.8100000000001,108
17853,1596.29,105
17854,1068.5,118
17855,208.97,17
17856,1418.03,15
17857,27347.04,56
17858,12518.65,373
17859,141.92000000000002,23
17860,717.39,162
17861,5088.29,558
17862,1254.89,99
17863,5360.48,255
17864,876.57,132
17865,26312.190000000002,1010
17866,1134.95,26
17867,1582.0500000000002,130
17868,227.15,18
17869,813.64,80
17870,2753.29,272
17871,1068.95,83
17872,235.87,15
17873,6265.33,168
17874,683.46,46
17875,167.1,26
17876,3424.02,4
17877,237.61,12
17878,1378.93,82
17879,178.51999999999998,6
17880,824.9200000000001,45
17881,133.35000000000002,8
17882,291.56,53
17883,988.42,173
17884,2698.47,406
17885,156.34,53
17886,1572.55,166
17887,111.35,10
17888,1807.44,160
17889,746.42,116
17890,586.89,91
17891,203.85999999999999,34
17892,244.1,28
17893,107.21,15
17894,2304.58,402
17895,95.45,15
17896,256.32,2
17897,2099.89,262
17898,299.18,50
17899,154.55,31
17900,112.19999999999999,6
17901,260.08,22
17902,216.39999999999998,24
17903,381.09000000000003,45
17904,181.07,34
17905,2178.87,146
17906,72.9,12
17907,291.76,13
17908,1142.47,208
17909,110.05,8
17910,261.7,26
17911,366.23,39
17912,374.55,51
17913,3429.29,466
17914,329.36,75
17915,225.78,29
17916,43.87,19
17917,335.03,92
17918,396.39,40
17919,1840.32,40
17920,23581.78,1640
17921,2394.36,360
17922,170.4,8
17923,497.0,3
17924,3257.7000000000003,33
17925,244.08,1
17926,1035.49,44
17927,294.0,10
17928,341.24,27
17929,3082.1,15
17930,4275.22,87
17931,3402.24,351
17932,1331.57,90
17933,114.69,14
17934,1049.15,41
17935,686.14,64
17936,380.13,72
17937,4301.22,43
17938,144.29,29
17939,99.14,12
17940,30306.79,35
17941,1433.28,7
17942,77.50000000000001,2
17944,74.99,25
17945,360.35,72
17946,149.57999999999998,20
17947,176.68,9
17948,358.56000000000006,1
17949,117314.08,156
17950,1166.29,165
17951,1340.5800000000002,28
17952,788.46,98
17953,159.17000000000002,20
17954,3804.38,743
17955,949.9,22
17956,12.75,1
17957,111.68,31
17958,973.88,36
17959,140.75,2
17960,135.08,37
17961,2866.74,630
17962,666.96,183
17963,643.16,109
17964,463.21,98
17965,7006.65,817
17966,1963.92,113
17967,223.42,61
17968,590.4399999999999,128
17969,2354.29,204
17970,562.79,29
17971,161.94,21
17972,135.19,30
17973,337.04,15
17974,1739.09,361
17975,6696.33,466
17976,321.79,57
17977,1511.45,104
17978,1159.99,67
17979,732.41,138
17980,1012.72,61
17981,239.12,17
17982,138.18,13
17983,171.71,24
17984,1152.19,242
17985,631.35,21
17986,20.8,1
17987,965.4399999999999,164
17988,489.54,123
17989,207.32999999999998,29
17990,1527.6100000000001,57
17991,300.3,38
17992,252.88,52
17993,225.99,60
17994,2270.0299999999997,306
17995,495.48,29
17996,482.33,67
17997,1962.46,164
17998,639.24,58
17999,528.46,134
18000,124.25,6
18001,924.14,132
18002,244.37,53
18003,353.51,23
18004,157.92,37
18005,226.47,53
18006,969.51,63
18007,215.22,50
18008,19759.079999999998,97
18009,2144.23,179
18010,174.8,14
18011,410.79,63
18012,115.3,13
18013,187.29,31
18014,162.22,30
18015,120.03,46
18016,1954.56,169
18017,688.0,4
18018,297.99,44
18019,38.45,5
18020,190.48000000000002,12
18021,216.41,32
18022,1507.25,425
18024,389.78,21
18025,1177.72,112
18026,2074.07,17
18027,115.31,21
18028,192.05,4
18029,433.77,18
18030,230.64999999999998,9
18031,451.3,63
18032,73.5,5
18033,93.82000000000001,33
18034,754.2,214
18035,1260.23,57
18036,1545.49,326
18037,167.42,33
18038,141.48,27
18039,548.22,158
18040,357.20000000000005,19
18041,8018.7699999999995,832
18042,281.15,16
18043,529.29,115
18044,3505.61,200
18045,178.34,43
18046,189.63,26
18047,326.09,83
18048,394.93,59
18049,500.92,87
18050,412.06,23
18051,2282.28,55
18052,10877.18,16
18053,571.07,32
18054,176.5,11
18055,10142.64,533
